Time,Damp2000_UX,Damp2010_UX,Damp3000_UX,Damp3010_UX
26.13,3.890791005E-02,3.891883933E-02,-4.654857715E-02,-4.656400596E-02
26.14,3.872061206E-02,3.873116003E-02,-4.672094638E-02,-4.673672798E-02
26.15,3.850124922E-02,3.851123366E-02,-4.692563537E-02,-4.69419513E-02
26.16,3.825068639E-02,3.826001508E-02,-4.716178064E-02,-4.717872253E-02
26.17,3.79830292E-02,3.799161737E-02,-4.741527644E-02,-4.743292849E-02
26.18,3.772421155E-02,3.773211319E-02,-4.766018855E-02,-4.767849633E-02
26.19,3.747631997E-02,3.748371845E-02,-4.789442882E-02,-4.791320863E-02
26.2,3.724220877E-02,3.724921158E-02,-4.811514136E-02,-4.813428557E-02
26.21,3.704002536E-02,3.704676581E-02,-4.830417741E-02,-4.832355274E-02
26.22,3.686721843E-02,3.687393319E-02,-4.846408707E-02,-4.848345708E-02
26.23,3.671873245E-02,3.672554754E-02,-4.859992453E-02,-4.861916357E-02
26.24,3.658678175E-02,3.659378319E-02,-4.871947471E-02,-4.873849733E-02
26.25,3.645117239E-02,3.645838392E-02,-4.884293107E-02,-4.88617142E-02
26.26,3.631123001E-02,3.631854599E-02,-4.897096805E-02,-4.898961815E-02
26.27,3.617520973E-02,3.618260789E-02,-4.909533089E-02,-4.911387113E-02
26.28,3.604763137E-02,3.605514661E-02,-4.921150016E-02,-4.922989659E-02
26.29,3.592663524E-02,3.593429917E-02,-4.932133582E-02,-4.933955788E-02
26.3,3.579995056E-02,3.580776534E-02,-4.943710913E-02,-4.945515571E-02
26.31,3.566322834E-02,3.567110797E-02,-4.95631697E-02,-4.958112794E-02
26.32,3.552231677E-02,3.553020065E-02,-4.969367024E-02,-4.97116019E-02
26.33,3.537869572E-02,3.538657794E-02,-4.982713171E-02,-4.984504387E-02
26.34,3.522143153E-02,3.522928407E-02,-4.997448862E-02,-4.999241048E-02
26.35,3.504600568E-02,3.50537259E-02,-5.014026041E-02,-5.015829577E-02
26.36,3.485783358E-02,3.486533317E-02,-5.031903272E-02,-5.033727109E-02
26.37,3.464769859E-02,3.465493735E-02,-5.05200232E-02,-5.053850592E-02
26.38,3.440578948E-02,3.441263591E-02,-5.075304407E-02,-5.077190378E-02
26.39,3.413588566E-02,3.414218901E-02,-5.1014317E-02,-5.103370553E-02
26.4,3.385084464E-02,3.385653726E-02,-5.129098549E-02,-5.131097157E-02
26.41,3.358162636E-02,3.358674535E-02,-5.155209045E-02,-5.157263799E-02
26.42,3.335642255E-02,3.336120453E-02,-5.176944073E-02,-5.179031409E-02
26.43,3.317930459E-02,3.318406759E-02,-5.193896531E-02,-5.19598474E-02
26.44,3.30397318E-02,3.304469652E-02,-5.207120514E-02,-5.209187616E-02
26.45,3.291946442E-02,3.292473796E-02,-5.218440031E-02,-5.220475405E-02
26.46,3.280433281E-02,3.280990062E-02,-5.229272092E-02,-5.231277276E-02
26.47,3.269281268E-02,3.269861378E-02,-5.239769174E-02,-5.241750349E-02
26.48,3.258943432E-02,3.259544808E-02,-5.249478301E-02,-5.251437605E-02
26.49,3.249969484E-02,3.25059395E-02,-5.257849803E-02,-5.259785485E-02
26.5,3.241860812E-02,3.242512098E-02,-5.265382333E-02,-5.267290729E-02
26.51,3.232509999E-02,3.233184636E-02,-5.27418334E-02,-5.276067981E-02
26.52,3.220494124E-02,3.221174913E-02,-5.285675781E-02,-5.287553923E-02
26.53,3.206003907E-02,3.206672237E-02,-5.299668978E-02,-5.301559285E-02
26.54,3.189668617E-02,3.190313454E-02,-5.315533697E-02,-5.31744725E-02
26.55,3.171918916E-02,3.17253378E-02,-5.332839302E-02,-5.334782624E-02
26.56,3.152824005E-02,3.153404641E-02,-5.351516607E-02,-5.353493992E-02
26.57,3.133247226E-02,3.133790082E-02,-5.370702283E-02,-5.372717316E-02
26.58,3.114926899E-02,3.115436157E-02,-5.388658011E-02,-5.39070654E-02
26.59,3.098448798E-02,3.098938011E-02,-5.404798011E-02,-5.406866509E-02
26.6,3.082831516E-02,3.083310485E-02,-5.420103675E-02,-5.422182363E-02
26.61,3.067429324E-02,3.06789841E-02,-5.435220714E-02,-5.437309253E-02
26.62,3.053386531E-02,3.053845983E-02,-5.449004802E-02,-5.45110296E-02
26.63,3.040523463E-02,3.040982277E-02,-5.461635588E-02,-5.463734384E-02
26.64,3.026240244E-02,3.02669918E-02,-5.47571292E-02,-5.477811606E-02
26.65,3.011707191E-02,3.012151412E-02,-5.490066453E-02,-5.492179878E-02
26.66,3.001782538E-02,3.002219874E-02,-5.499837923E-02,-5.501958265E-02
26.67,2.998433574E-02,2.998901723E-02,-5.503059997E-02,-5.505149566E-02
26.68,3.00018709E-02,3.000716937E-02,-5.501205834E-02,-5.503233751E-02
26.69,3.00529808E-02,3.005902172E-02,-5.496020392E-02,-5.497974114E-02
26.7,3.012962064E-02,3.013644155E-02,-5.488308101E-02,-5.490183879E-02
26.71,3.022113818E-02,3.022875008E-02,-5.479134137E-02,-5.480930876E-02
26.72,3.031542625E-02,3.032377767E-02,-5.469709168E-02,-5.471432017E-02
26.73,3.040072553E-02,3.04097067E-02,-5.461209075E-02,-5.462869014E-02
26.74,3.045333445E-02,3.046278301E-02,-5.456003966E-02,-5.457617231E-02
26.75,3.047058682E-02,3.048022675E-02,-5.454360404E-02,-5.455954602E-02
26.76,3.048159084E-02,3.04912557E-02,-5.453367517E-02,-5.454959292E-02
26.77,3.050284766E-02,3.051260949E-02,-5.451375127E-02,-5.452957276E-02
26.78,3.053528383E-02,3.054522649E-02,-5.448290514E-02,-5.449854652E-02
26.79,3.058858424E-02,3.059876506E-02,-5.443145121E-02,-5.444685518E-02
26.8,3.068330886E-02,3.069387071E-02,-5.43388288E-02,-5.435385251E-02
26.81,3.082943149E-02,3.084061652E-02,-5.419506341E-02,-5.420946474E-02
26.82,3.101070326E-02,3.10227225E-02,-5.401640318E-02,-5.402997112E-02
26.83,3.119796735E-02,3.121084546E-02,-5.383200421E-02,-5.384471414E-02
26.84,3.135929948E-02,3.137288108E-02,-5.367379005E-02,-5.368579739E-02
26.85,3.147369729E-02,3.148768817E-02,-5.356276234E-02,-5.357436132E-02
26.86,3.154178325E-02,3.155586216E-02,-5.34982978E-02,-5.350980974E-02
26.87,3.156679039E-02,3.15807349E-02,-5.347716259E-02,-5.348880996E-02
26.88,3.155008883E-02,3.156371464E-02,-5.349798571E-02,-5.350995286E-02
26.89,3.150487783E-02,3.151803467E-02,-5.354756696E-02,-5.356000423E-02
26.9,3.145319504E-02,3.14658601E-02,-5.360386775E-02,-5.361679802E-02
26.91,3.141204505E-02,3.142432069E-02,-5.36498825E-02,-5.36632035E-02
26.92,3.138836413E-02,3.140040118E-02,-5.367867397E-02,-5.369223496E-02
26.93,3.138389689E-02,3.139583324E-02,-5.368849659E-02,-5.370215977E-02
26.94,3.140294267E-02,3.141490102E-02,-5.367505001E-02,-5.36886928E-02
26.95,3.145460227E-02,3.14667252E-02,-5.362923245E-02,-5.364271238E-02
26.96,3.154498282E-02,3.155745287E-02,-5.35449358E-02,-5.355807044E-02
26.97,3.166827262E-02,3.16812626E-02,-5.342797076E-02,-5.344058743E-02
26.98,3.181520388E-02,3.182880629E-02,-5.328760417E-02,-5.329961047E-02
26.99,3.198317598E-02,3.199742887E-02,-5.312643562E-02,-5.313779364E-02
27,3.215530685E-02,3.217023629E-02,-5.29613462E-02,-5.297202997E-02
27.01,3.230698649E-02,3.232248382E-02,-5.281694483E-02,-5.282706314E-02
27.02,3.244352375E-02,3.245938106E-02,-5.268792156E-02,-5.269768244E-02
27.03,3.258542796E-02,3.260159141E-02,-5.255376587E-02,-5.256322328E-02
27.04,3.273090835E-02,3.274744156E-02,-5.241626738E-02,-5.242535782E-02
27.05,3.286806397E-02,3.288494181E-02,-5.228732588E-02,-5.22960746E-02
27.06,3.299294679E-02,3.301007836E-02,-5.217088817E-02,-5.217938619E-02
27.07,3.310453023E-02,3.312184232E-02,-5.206797955E-02,-5.207630021E-02
27.08,3.3200528E-02,3.321794849E-02,-5.198088501E-02,-5.198910056E-02
27.09,3.326948957E-02,3.328693023E-02,-5.192105373E-02,-5.192925253E-02
27.1,3.330641763E-02,3.332372478E-02,-5.18934816E-02,-5.190181744E-02
27.11,3.332128099E-02,3.333832319E-02,-5.188819831E-02,-5.189680277E-02
27.12,3.332327364E-02,3.334002535E-02,-5.189600833E-02,-5.190490708E-02
27.13,3.331626914E-02,3.333273549E-02,-5.19130366E-02,-5.192222467E-02
27.14,3.331840154E-02,3.333461272E-02,-5.192114756E-02,-5.19305949E-02
27.15,3.336099549E-02,3.337712132E-02,-5.188901507E-02,-5.189855201E-02
27.16,3.346771367E-02,3.34840914E-02,-5.179297509E-02,-5.180226453E-02
27.17,3.365816795E-02,3.367518829E-02,-5.161341453E-02,-5.162206593E-02
27.18,3.39246986E-02,3.394277601E-02,-5.135799207E-02,-5.13655911E-02
27.19,3.42392885E-02,3.425866658E-02,-5.105472388E-02,-5.106102709E-02
27.2,3.457846637E-02,3.459916864E-02,-5.072708032E-02,-5.073206428E-02
27.21,3.490932559E-02,3.493127365E-02,-5.040796701E-02,-5.041171017E-02
27.22,3.52050101E-02,3.52279369E-02,-5.012423888E-02,-5.012700836E-02
27.23,3.54507782E-02,3.547434393E-02,-4.989063627E-02,-4.989277188E-02
27.24,3.564279083E-02,3.566666614E-02,-4.971099657E-02,-4.971282763E-02
27.25,3.579204238E-02,3.581594761E-02,-4.957432342E-02,-4.957612961E-02
27.26,3.590762938E-02,3.593141524E-02,-4.947151824E-02,-4.947344886E-02
27.27,3.600025295E-02,3.602382046E-02,-4.939187784E-02,-4.939403187E-02
27.28,3.608463027E-02,3.61079548E-02,-4.932068298E-02,-4.932308509E-02
27.29,3.616760091E-02,3.619073828E-02,-4.925109215E-02,-4.925368657E-02
27.3,3.62489552E-02,3.627195297E-02,-4.918331322E-02,-4.918605245E-02
27.31,3.632827086E-02,3.635115363E-02,-4.911776668E-02,-4.912062619E-02
27.32,3.640889821E-02,3.643168695E-02,-4.905110044E-02,-4.905405931E-02
27.33,3.649816734E-02,3.652090899E-02,-4.897598267E-02,-4.8978994E-02
27.34,3.659420073E-02,3.661697177E-02,-4.889428926E-02,-4.889727662E-02
27.35,3.669308832E-02,3.671591988E-02,-4.880992875E-02,-4.881286106E-02
27.36,3.680481808E-02,3.682772619E-02,-4.871291165E-02,-4.871577291E-02
27.37,3.693349276E-02,3.695657641E-02,-4.859913385E-02,-4.860182506E-02
27.38,3.707711892E-02,3.710045874E-02,-4.847058774E-02,-4.847302829E-02
27.39,3.724257293E-02,3.726622369E-02,-4.832039623E-02,-4.83225313E-02
27.4,3.742323958E-02,3.744730069E-02,-4.815517419E-02,-4.815690429E-02
27.41,3.759084299E-02,3.761530297E-02,-4.800319776E-02,-4.800453426E-02
27.42,3.773326717E-02,3.775793377E-02,-4.787658293E-02,-4.787771787E-02
27.43,3.785781134E-02,3.788252034E-02,-4.776802974E-02,-4.776912702E-02
27.44,3.796486672E-02,3.798954796E-02,-4.767714614E-02,-4.767827556E-02
27.45,3.806365873E-02,3.808823305E-02,-4.75947062E-02,-4.759594651E-02
27.46,3.8170437E-02,3.819491744E-02,-4.750446033E-02,-4.750579808E-02
27.47,3.827312909E-02,3.829759792E-02,-4.74184834E-02,-4.741983588E-02
27.48,3.834307568E-02,3.836744216E-02,-4.736543935E-02,-4.736689672E-02
27.49,3.83711846E-02,3.839520479E-02,-4.735442271E-02,-4.735622806E-02
27.5,3.836566138E-02,3.838914278E-02,-4.737722461E-02,-4.737956926E-02
27.51,3.833662044E-02,3.835947037E-02,-4.742372303E-02,-4.742669845E-02
27.52,3.82935253E-02,3.831571238E-02,-4.748444592E-02,-4.748808244E-02
27.53,3.824303522E-02,3.826457847E-02,-4.755272671E-02,-4.755700463E-02
27.54,3.818548004E-02,3.820641526E-02,-4.762823054E-02,-4.763311361E-02
27.55,3.811937435E-02,3.813971563E-02,-4.771243851E-02,-4.771791235E-02
27.56,3.805737802E-02,3.807714098E-02,-4.779268543E-02,-4.779873419E-02
27.57,3.802644413E-02,3.804575969E-02,-4.784201649E-02,-4.784850921E-02
27.58,3.803951713E-02,3.805866033E-02,-4.784750049E-02,-4.785416247E-02
27.59,3.807619465E-02,3.809539897E-02,-4.782958168E-02,-4.783617994E-02
27.6,3.810245319E-02,3.812172182E-02,-4.782240998E-02,-4.782894237E-02
27.61,3.809518694E-02,3.811432355E-02,-4.784928912E-02,-4.785594991E-02
27.62,3.804529635E-02,3.806403158E-02,-4.791925073E-02,-4.792629123E-02
27.63,3.795355548E-02,3.797163263E-02,-4.80312498E-02,-4.803890482E-02
27.64,3.782752528E-02,3.784476475E-02,-4.817795233E-02,-4.818640891E-02
27.65,3.768731792E-02,3.770364028E-02,-4.833944807E-02,-4.834878437E-02
27.66,3.755128952E-02,3.756676293E-02,-4.849697022E-02,-4.850708771E-02
27.67,3.742309963E-02,3.74378594E-02,-4.8646388E-02,-4.865713206E-02
27.68,3.731061434E-02,3.73247808E-02,-4.877970003E-02,-4.879096007E-02
27.69,3.722065976E-02,3.723442006E-02,-4.889030287E-02,-4.890192272E-02
27.7,3.714305258E-02,3.715657262E-02,-4.89885455E-02,-4.900037846E-02
27.71,3.706445889E-02,3.707777143E-02,-4.90878188E-02,-4.909984003E-02
27.72,3.698089233E-02,3.699396428E-02,-4.919218066E-02,-4.92044291E-02
27.73,3.6902342E-02,3.69151593E-02,-4.929168688E-02,-4.930417898E-02
27.74,3.685505567E-02,3.686770481E-02,-4.936025001E-02,-4.937289779E-02
27.75,3.685484138E-02,3.686755824E-02,-4.93822446E-02,-4.939480349E-02
27.76,3.690014041E-02,3.691315962E-02,-4.935909315E-02,-4.937131115E-02
27.77,3.698933472E-02,3.700280578E-02,-4.929172183E-02,-4.930342143E-02
27.78,3.711482685E-02,3.712888363E-02,-4.918732509E-02,-4.919837996E-02
27.79,3.726087257E-02,3.727556998E-02,-4.906200498E-02,-4.907240649E-02
27.8,3.741066826E-02,3.742595509E-02,-4.893278427E-02,-4.894260938E-02
27.81,3.755389819E-02,3.756965471E-02,-4.880999443E-02,-4.88193737E-02
27.82,3.768507738E-02,3.770116648E-02,-4.869917099E-02,-4.870825206E-02
27.83,3.780317171E-02,3.781946533E-02,-4.860136459E-02,-4.861028173E-02
27.84,3.791294767E-02,3.792934311E-02,-4.851183371E-02,-4.85206954E-02
27.85,3.800058372E-02,3.801701299E-02,-4.844441305E-02,-4.845329137E-02
27.86,3.803807951E-02,3.805434595E-02,-4.842711816E-02,-4.843621337E-02
27.87,3.802052745E-02,3.803630175E-02,-4.846486826E-02,-4.84745124E-02
27.88,3.796116842E-02,3.797621941E-02,-4.854443498E-02,-4.855486141E-02
27.89,3.787250346E-02,3.788672996E-02,-4.865332616E-02,-4.866463752E-02
27.9,3.777569804E-02,3.778907473E-02,-4.877038414E-02,-4.878260668E-02
27.91,3.769800051E-02,3.771064697E-02,-4.886836554E-02,-4.888138005E-02
27.92,3.764418829E-02,3.765633874E-02,-4.894249587E-02,-4.895606805E-02
27.93,3.761615387E-02,3.762797626E-02,-4.899088297E-02,-4.900484443E-02
27.94,3.762953201E-02,3.764119479E-02,-4.899789197E-02,-4.901207357E-02
27.95,3.767575783E-02,3.76875072E-02,-4.897208605E-02,-4.898624068E-02
27.96,3.773180987E-02,3.774373011E-02,-4.893648469E-02,-4.895052699E-02
27.97,3.778495403E-02,3.779698234E-02,-4.890382086E-02,-4.891781248E-02
27.98,3.782489991E-02,3.783695537E-02,-4.888438492E-02,-4.889840547E-02
27.99,3.784641251E-02,3.7858371E-02,-4.888341165E-02,-4.889758373E-02
28,3.785319155E-02,3.786494424E-02,-4.889720118E-02,-4.891163192E-02
28.01,3.785339345E-02,3.78648915E-02,-4.891759637E-02,-4.893233274E-02
28.02,3.784764987E-02,3.785889292E-02,-4.894396431E-02,-4.89590046E-02
28.03,3.782536593E-02,3.783632687E-02,-4.898689804E-02,-4.900226719E-02
28.04,3.778570933E-02,3.779629166E-02,-4.904722813E-02,-4.906302039E-02
28.05,3.774257253E-02,3.77527311E-02,-4.911106035E-02,-4.912731855E-02
28.06,3.770717043E-02,3.771696997E-02,-4.91671775E-02,-4.918383453E-02
28.07,3.768939212E-02,3.76989336E-02,-4.92056873E-02,-4.922263979E-02
28.08,3.768903767E-02,3.769845007E-02,-4.922678598E-02,-4.924390253E-02
28.09,3.76866369E-02,3.769599004E-02,-4.924993963E-02,-4.926714805E-02
28.1,3.766686347E-02,3.76760709E-02,-4.929047095E-02,-4.930785542E-02
28.11,3.761968342E-02,3.762861323E-02,-4.935841097E-02,-4.937610121E-02
28.12,3.753742427E-02,3.754592272E-02,-4.946142964E-02,-4.947957728E-02
28.13,3.742758051E-02,3.74354872E-02,-4.959203029E-02,-4.961079366E-02
28.14,3.729880071E-02,3.730605792E-02,-4.974156223E-02,-4.976099702E-02
28.15,3.714058574E-02,3.71471621E-02,-4.992052225E-02,-4.994065782E-02
28.16,3.694428385E-02,3.695004881E-02,-5.013756004E-02,-5.015852503E-02
28.17,3.672069173E-02,3.672551484E-02,-5.038187778E-02,-5.040380078E-02
28.18,3.648928129E-02,3.64931626E-02,-5.063400292E-02,-5.065688205E-02
28.19,3.627443664E-02,3.62774942E-02,-5.086955041E-02,-5.089326582E-02
28.2,3.608056356E-02,3.608301892E-02,-5.108411263E-02,-5.110844096E-02
28.21,3.589264081E-02,3.589464352E-02,-5.129270803E-02,-5.131749795E-02
28.22,3.571191243E-02,3.571348353E-02,-5.149409031E-02,-5.151931912E-02
28.23,3.554952174E-02,3.555075178E-02,-5.167711468E-02,-5.170269029E-02
28.24,3.541936036E-02,3.542040807E-02,-5.182788722E-02,-5.185364939E-02
28.25,3.533135691E-02,3.53324349E-02,-5.193647478E-02,-5.196220941E-02
28.26,3.526918852E-02,3.527050726E-02,-5.201919264E-02,-5.204468788E-02
28.27,3.521239092E-02,3.521397819E-02,-5.209649689E-02,-5.212172385E-02
28.28,3.515888565E-02,3.516067862E-02,-5.217046091E-02,-5.219548173E-02
28.29,3.511195749E-02,3.511394875E-02,-5.223779665E-02,-5.226261824E-02
28.3,3.50737341E-02,3.5075938E-02,-5.229637255E-02,-5.232098019E-02
28.31,3.505337506E-02,3.50558251E-02,-5.233702453E-02,-5.236138445E-02
28.32,3.506669582E-02,3.506949798E-02,-5.234393128E-02,-5.236793734E-02
28.33,3.511768455E-02,3.512101932E-02,-5.231309582E-02,-5.233656748E-02
28.34,3.519610473E-02,3.520010649E-02,-5.22547443E-02,-5.22775474E-02
28.35,3.530106208E-02,3.530577365E-02,-5.216976293E-02,-5.21918553E-02
28.36,3.544835275E-02,3.545385602E-02,-5.204235011E-02,-5.206365084E-02
28.37,3.564040885E-02,3.56468838E-02,-5.187006814E-02,-5.189039836E-02
28.38,3.584849302E-02,3.585604029E-02,-5.168164912E-02,-5.170090949E-02
28.39,3.603758214E-02,3.604605866E-02,-5.151211416E-02,-5.153044922E-02
28.4,3.618781359E-02,3.619692225E-02,-5.138132705E-02,-5.139903549E-02
28.41,3.629888798E-02,3.630832364E-02,-5.12895892E-02,-5.130697759E-02
28.42,3.638045223E-02,3.638999689E-02,-5.122725507E-02,-5.124454266E-02
28.43,3.644257712E-02,3.645211224E-02,-5.11842544E-02,-5.12015608E-02
28.44,3.650215533E-02,3.651163209E-02,-5.114369426E-02,-5.116106922E-02
28.45,3.656605852E-02,3.657552837E-02,-5.109870203E-02,-5.111609495E-02
28.46,3.662991186E-02,3.663941586E-02,-5.105365094E-02,-5.107102151E-02
28.47,3.669640191E-02,3.670592714E-02,-5.100585281E-02,-5.102321466E-02
28.48,3.675365252E-02,3.676321044E-02,-5.096718222E-02,-5.098452458E-02
28.49,3.678416726E-02,3.679365473E-02,-5.095513414E-02,-5.097256079E-02
28.5,3.678738004E-02,3.679661677E-02,-5.097027378E-02,-5.09879656E-02
28.51,3.675743401E-02,3.676630245E-02,-5.101845742E-02,-5.103653248E-02
28.52,3.669042619E-02,3.66987665E-02,-5.110358741E-02,-5.112220597E-02
28.53,3.659443571E-02,3.660210396E-02,-5.121758425E-02,-5.123689055E-02
28.54,3.648815161E-02,3.649510914E-02,-5.134175848E-02,-5.136179141E-02
28.55,3.638954605E-02,3.639586772E-02,-5.1458137E-02,-5.147882178E-02
28.56,3.630127E-02,3.630710146E-02,-5.156406707E-02,-5.158525802E-02
28.57,3.623425048E-02,3.623969788E-02,-5.164861934E-02,-5.167021022E-02
28.58,3.620210472E-02,3.620734903E-02,-5.169817376E-02,-5.171998345E-02
28.59,3.620624084E-02,3.621150752E-02,-5.171131837E-02,-5.173312126E-02
28.6,3.62520757E-02,3.625753661E-02,-5.168263192E-02,-5.170425597E-02
28.61,3.634693119E-02,3.635279244E-02,-5.160478788E-02,-5.162602686E-02
28.62,3.647456289E-02,3.648102091E-02,-5.149402583E-02,-5.151468322E-02
28.63,3.659724836E-02,3.660431107E-02,-5.138806397E-02,-5.140813186E-02
28.64,3.669266081E-02,3.6700109E-02,-5.130922652E-02,-5.132892422E-02
28.65,3.677121277E-02,3.677882112E-02,-5.124709962E-02,-5.126665253E-02
28.66,3.684917169E-02,3.685688151E-02,-5.118541434E-02,-5.120488115E-02
28.67,3.692402456E-02,3.693185611E-02,-5.112668148E-02,-5.114604189E-02
28.68,3.699476727E-02,3.700268097E-02,-5.107190282E-02,-5.109119629E-02
28.69,3.707083103E-02,3.707880947E-02,-5.101164494E-02,-5.103088873E-02
28.7,3.716113672E-02,3.716924212E-02,-5.093698458E-02,-5.095611631E-02
28.71,3.726980697E-02,3.727812553E-02,-5.084379645E-02,-5.086272974E-02
28.72,3.739156601E-02,3.740017893E-02,-5.073735356E-02,-5.075600701E-02
28.73,3.753611565E-02,3.754506053E-02,-5.060795141E-02,-5.062628724E-02
28.74,3.770499362E-02,3.771438399E-02,-5.045404965E-02,-5.047195415E-02
28.75,3.786834759E-02,3.787824131E-02,-5.030549793E-02,-5.032291303E-02
28.76,3.801056744E-02,3.802078634E-02,-5.017790412E-02,-5.019500784E-02
28.77,3.813409237E-02,3.8144474E-02,-5.006882734E-02,-5.008578197E-02
28.78,3.824278337E-02,3.825323732E-02,-4.997440491E-02,-4.999130067E-02
28.79,3.834483897E-02,3.835530245E-02,-4.988643651E-02,-4.990333597E-02
28.8,3.844325259E-02,3.845372698E-02,-4.980192683E-02,-4.981882837E-02
28.81,3.853600663E-02,3.854648417E-02,-4.972289151E-02,-4.973980264E-02
28.82,3.863777542E-02,3.86482461E-02,-4.963465432E-02,-4.965158477E-02
28.83,3.876729069E-02,3.877786949E-02,-4.951848151E-02,-4.953531605E-02
28.84,3.89218082E-02,3.893267817E-02,-4.937711515E-02,-4.939367046E-02
28.85,3.909100803E-02,3.910224819E-02,-4.922087294E-02,-4.923706971E-02
28.86,3.926419994E-02,3.927581728E-02,-4.906044309E-02,-4.907627409E-02
28.87,3.942300378E-02,3.943494148E-02,-4.891420396E-02,-4.892972577E-02
28.88,3.95612139E-02,3.957331616E-02,-4.87883596E-02,-4.880372779E-02
28.89,3.968643476E-02,3.969858123E-02,-4.867530409E-02,-4.869063876E-02
28.9,3.979865071E-02,3.981080061E-02,-4.857505162E-02,-4.859039332E-02
28.91,3.990950919E-02,3.992161192E-02,-4.847595326E-02,-4.849135232E-02
28.92,4.004231058E-02,4.005442847E-02,-4.835470714E-02,-4.8370101E-02
28.93,4.019213542E-02,4.020444436E-02,-4.821623113E-02,-4.823144363E-02
28.94,4.033526237E-02,4.034779E-02,-4.808424497E-02,-4.809924822E-02
28.95,4.046137468E-02,4.047399895E-02,-4.796906401E-02,-4.798397982E-02
28.96,4.05796714E-02,4.059229362E-02,-4.7861488E-02,-4.787641481E-02
28.97,4.070634305E-02,4.071897092E-02,-4.77453252E-02,-4.776025508E-02
28.98,4.083869995E-02,4.085141878E-02,-4.762326403E-02,-4.763811145E-02
28.99,4.096764272E-02,4.098045853E-02,-4.750440265E-02,-4.751916135E-02
29,4.110065501E-02,4.111353067E-02,-4.738125628E-02,-4.739596315E-02
29.01,4.12368676E-02,4.124984864E-02,-4.725469306E-02,-4.726930235E-02
29.02,4.136236016E-02,4.137543713E-02,-4.713863228E-02,-4.715315323E-02
29.03,4.147006342E-02,4.148313082E-02,-4.704014225E-02,-4.705468015E-02
29.04,4.15629163E-02,4.157588162E-02,-4.695628323E-02,-4.697093037E-02
29.05,4.165304743E-02,4.166587172E-02,-4.687492579E-02,-4.688972089E-02
29.06,4.175006162E-02,4.176279249E-02,-4.678646432E-02,-4.680135958E-02
29.07,4.184475871E-02,4.185745951E-02,-4.670009819E-02,-4.671503006E-02
29.08,4.191793068E-02,4.193054975E-02,-4.663503468E-02,-4.665005462E-02
29.09,4.196488499E-02,4.197727219E-02,-4.659596574E-02,-4.661122369E-02
29.1,4.199180142E-02,4.200384917E-02,-4.657671105E-02,-4.659231438E-02
29.11,4.199580721E-02,4.200746444E-02,-4.658014288E-02,-4.659614249E-02
