Time,Tower_FX,Tower_FY,Tower_MY,Tower_MZ
16.84,-28674.1904,30066148.8,-4.604035064E-04,-2900244.33
16.85,361240.24,30062599.7,-5.497105258E-04,-7068924.22
16.86,215666.653,30058996.6,-4.723467778E-04,-6740877.16
16.87,305014.304,30055323.5,-4.676287171E-04,-8393780.88
16.88,518604.478,30051595.7,-5.071360119E-04,-11363594.1
16.89,424062.553,30047784.6,-4.554863255E-04,-11720249.2
16.9,240012.821,30043917.5,-3.635307154E-04,-10847969.3
16.91,585476.256,30040009.3,-4.244039017E-04,-14694837.8
16.92,536942.082,30036037.2,-3.8053199E-04,-15364015.3
16.93,599208.423,30032000.5,-3.645581088E-04,-16979898.5
16.94,541557.532,30027912.9,-3.082152603E-04,-17398593.5
16.95,555219.414,30023793.5,-2.635211176E-04,-18303466.7
16.96,153836.605,30019680.2,-8.783467277E-05,-14963714
16.97,-50357.0962,30015596.3,6.111915685E-05,-12509107
16.98,-386309.81,30011533.4,2.656952046E-04,-8108936.41
16.99,-327677.131,30007434.5,3.694354148E-04,-6816508.66
17,15922.1645,30003216.6,3.715281186E-04,-8518385.9
17.01,-379338.96,29998984.5,5.608233313E-04,-3732453.04
17.02,-235620.404,29994708.4,6.043364375E-04,-3405135.71
17.03,84724.9678,29990348.4,5.706936885E-04,-5177195.84
17.04,101958.568,29986020,5.930102173E-04,-4833255.73
17.05,-303147.536,29981761.6,7.481906135E-04,-344170.283
17.06,16956.7917,29977487.1,6.893185281E-04,-2121240.78
17.07,-12493.6194,29973240.1,7.136928832E-04,-1217855.17
17.08,-209538.101,29969087.6,7.910137574E-04,1305697.4
17.09,-368479.914,29964981.1,8.716168856E-04,3936226.9
17.1,-416017.383,29960914.6,9.167829968E-04,5793841.94
17.11,-496601.408,29956896.2,9.652430116E-04,8015075.85
17.12,194363.141,29952928.7,6.647641475E-04,2591729.61
17.13,10165.5157,29949105.2,6.458880354E-04,4122057.09
17.14,115543.508,29945404.6,5.02844821E-04,3065224.49
17.15,190539.533,29941772.3,3.630992652E-04,2095280.5
17.16,267191.768,29938216.4,2.074173236E-04,832386.596
17.17,381612.608,29934724.1,2.204897451E-05,-1024622.93
17.18,213351.439,29931286.3,-8.004061306E-06,-347087.843
17.19,128948.511,29927886.1,-4.078123205E-05,-90331.164
17.2,-418211.167,29924520.3,2.635822412E-04,5057710.71
17.21,-280164.166,29921184.5,2.245847545E-04,4691496.75
17.22,-231229.741,29917873.4,2.100184327E-04,4892954.75
17.23,-806918.232,29914567.5,6.330772886E-04,11129872.2
17.24,-584512.914,29911254.6,5.506030567E-04,10787971.7
17.25,-597674.927,29907921.8,5.757048324E-04,12244775.3
17.26,-853749.682,29904559.7,7.668214791E-04,16006254.7
17.27,-612955.57,29901181.2,5.385693463E-04,15381708.5
17.28,-374019.173,29897804.4,1.926004275E-04,14093589.9
17.29,-305880.079,29894444,-1.044851144E-04,13770795.5
17.3,289116.491,29891143.4,-1.003838374E-03,7919171.84
17.31,600208.126,29887894.7,-1.794133657E-03,3375607.46
17.32,339362.265,29884592.2,-2.003174858E-03,3715252.24
17.33,31708.5559,29881202.3,-1.97692913E-03,5242560.39
17.34,333576.861,29877809.8,-2.520910366E-03,1512275.84
17.35,142033.456,29874392,-2.493152001E-03,1997660.26
17.36,-79395.3255,29870933.8,-2.304193421E-03,3246421.72
17.37,-196528.375,29867489.6,-2.111405519E-03,4111633.86
17.38,-219550.475,29864054.2,-1.983386505E-03,4356731.47
17.39,-430719.558,29860605.6,-1.557435825E-03,6561783.28
17.4,-452937.576,29857144,-1.339340898E-03,7411204.54
17.41,-46524.4471,29853684.2,-1.830382958E-03,4035785.71
17.42,-74813.8701,29850179.5,-1.825468354E-03,3971259.77
17.43,-282903.781,29846621.7,-1.502595196E-03,5750905.22
17.44,-556679.877,29843035.2,-9.310443039E-04,8778947.34
17.45,-442014.206,29839442.6,-9.362641067E-04,8609788.71
17.46,-342212.946,29835838.4,-1.015778706E-03,8285980.34
17.47,-350631.926,29832212.6,-9.90791749E-04,8733041.8
17.48,-57559.4564,29828598.2,-1.58512726E-03,6161132.63
17.49,307129.791,29825008.2,-2.503273897E-03,2122558.54
17.5,466663.306,29821424.3,-3.190405529E-03,-810779.509
17.51,-154643.917,29817797.6,-2.233254803E-03,3717211.74
17.52,347630.951,29814219.7,-3.252660261E-03,-1399465.07
17.53,580432.518,29810697.1,-3.911854192E-03,-4968858.59
17.54,420366.914,29807155,-3.793338445E-03,-5257818
17.55,361372.033,29803639.3,-3.695164863E-03,-6036550.95
17.56,592717.631,29800179.5,-4.138348398E-03,-9465074.92
17.57,394795.054,29796756,-3.640168483E-03,-9101905.69
17.58,738823.701,29793377.3,-4.25102158E-03,-13613286.1
17.59,480434.247,29790033,-3.530065044E-03,-12799890
17.6,385124.842,29786742.7,-2.984765853E-03,-12924806.3
17.61,259383.57,29783535.6,-2.228883027E-03,-12328327.7
17.62,-154603.92,29780426.5,-6.532556491E-04,-8452664.12
17.63,442448.005,29777368.1,-1.404924041E-03,-13598320.7
17.64,127312.872,29774327.3,-2.54725942E-04,-11009427.7
17.65,36218.3706,29771331,4.608481508E-04,-9921076.4
17.66,242154.974,29768337.4,4.546454327E-04,-11425207.6
17.67,391580.902,29765358.7,3.959739176E-04,-12883966.7
17.68,653047.585,29762384.2,-9.932468112E-05,-15834970.4
17.69,622896.758,29759438.6,8.958108783E-06,-16462699
17.7,432071.723,29756557.4,5.930568069E-04,-15355878.3
17.71,759986.958,29753701,-3.776826319E-05,-18882680.1
17.72,536116.061,29750921.6,6.103112711E-04,-17630254.2
17.73,259430.264,29748261.8,1.55540133E-03,-15274302.6
17.74,156591.354,29745681.6,2.237060372E-03,-13844183.3
17.75,653011.34,29743120.4,1.343334084E-03,-18138414.4
17.76,1003240.17,29740580.3,4.683891395E-04,-22212866.6
17.77,1244982.58,29738102.1,-3.469142541E-04,-26098730.2
17.78,953333.52,29735719.5,1.846657504E-04,-25145920.2
17.79,750853.582,29733451,7.653512577E-04,-24252816.7
17.8,991168.897,29731229.8,3.826037572E-04,-27154028.4
17.81,786963.443,29729138.5,1.045500125E-03,-26139022.1
17.82,537494.151,29727202.9,1.964485414E-03,-24116491.2
17.83,288160.108,29725386.1,3.048344035E-03,-21340867.4
17.84,630151.431,29723587.8,2.704728043E-03,-23824721.9
17.85,387045.455,29721878.7,3.594324137E-03,-21269818.3
17.86,313840.435,29720276.4,4.119935345E-03,-19840305.5
17.87,11839.2278,29718735.1,5.224159247E-03,-15846907.8
17.88,66925.2393,29717228,5.509616144E-03,-14709384.1
17.89,345244.182,29715665.1,5.102558993E-03,-15957848.3
17.9,-7459.56386,29714244.7,5.998780511E-03,-11658329
17.91,31183.2669,29712874.7,6.049308669E-03,-10459146.2
17.92,-233187.627,29711546.4,6.755082719E-03,-6309562.78
17.93,245682.176,29710201,5.702210975E-03,-9081439.99
17.94,-38513.3382,29708970.1,6.146068851E-03,-5455992.82
17.95,-343861.273,29707920.6,6.719412761E-03,-1066060.49
17.96,156700.957,29706799.5,5.517708247E-03,-4000999.75
17.97,-381940.356,29705859.9,6.411715647E-03,2111481.99
17.98,-437147.703,29705030.8,6.400574482E-03,4543167.84
17.99,60262.2047,29704168.8,5.118600121E-03,1564047.05
18,220211.23,29703484.6,4.277269933E-03,519309.125
18.01,-188019.556,29703032.3,4.609545465E-03,4615684.73
18.02,-590258.798,29702670.9,5.157531371E-03,9632570.5
18.03,-354300.865,29702294.1,4.501388392E-03,9204488.59
18.04,-1001389.99,29701999,5.597948281E-03,16909434.6
18.05,-775829.886,29701731.8,5.059583944E-03,17290063.3
18.06,-125679.907,29701526.2,3.456928133E-03,12781770
18.07,38827.8648,29701549.1,2.497309381E-03,11247636.5
18.08,-405591.724,29701742.6,2.733760822E-03,15260785.7
18.09,-130619.78,29701989,1.755030797E-03,13134054
18.1,-532580.424,29702256.3,2.06843901E-03,17065624.4
18.11,-236810.625,29702555.7,1.171902163E-03,14836258.3
18.12,-296904.289,29702912.3,8.818060052E-04,15423837.2
18.13,-592124.086,29703265.8,1.085592632E-03,18363615.1
18.14,-921838.515,29703597.5,1.511495651E-03,22371441.9
18.15,-1202187.92,29703881.8,1.978452494E-03,26652440
18.16,-869949.268,29704175.3,1.360941291E-03,25387452.3
18.17,-826900.26,29704487,1.087901397E-03,26059842.3
18.18,-738151.06,29704814.4,6.652047576E-04,25987471.8
18.19,-407918.575,29705216.5,-2.396738265E-04,23199816.4
18.2,-514995.017,29705604.2,-4.772886862E-04,23865718.9
18.21,-578418.107,29705938.8,-7.19646261E-04,24268905.6
18.22,-160922.414,29706320.9,-1.737390844E-03,19993241.1
18.23,-407625.712,29706617,-1.716569218E-03,21270371.8
18.24,224344.572,29706937.7,-3.064245471E-03,14276308.4
18.25,68974.6159,29707198.1,-3.227244587E-03,13657933.7
18.26,-75372.6618,29707265.2,-3.276445344E-03,13247621
18.27,-184023.541,29707290.2,-3.228763068E-03,12983789.1
18.28,-355117.428,29707229.6,-2.975374592E-03,13657262.3
18.29,300913.766,29707246.3,-3.955511929E-03,6504943.92
18.3,-259049.65,29707080.5,-3.183563705E-03,9963205.96
18.31,-280775.54,29706798.4,-3.028862138E-03,9423049.67
18.32,-598551.832,29706520.9,-2.356327598E-03,12117370
18.33,-666726.655,29706185.2,-1.96720442E-03,13091451.1
18.34,-799910.029,29705826.5,-1.473121336E-03,14968223.5
18.35,-803347.977,29705387.7,-1.167808387E-03,15870587.7
18.36,-882010.884,29704873.6,-7.925315832E-04,17552631.5
18.37,-435553.262,29704320.4,-1.188444262E-03,14139699.6
18.38,-537578.319,29703670.2,-9.769737609E-04,15100171.8
18.39,-170393.586,29702961.9,-1.399513681E-03,11548589.7
18.4,-279510.903,29702199.1,-1.269561432E-03,11917548.9
18.41,-423283.365,29701336.4,-1.054376598E-03,12869316.1
18.42,-526462.804,29700462.9,-8.329899055E-04,13852401.7
18.43,-581260.615,29699572.5,-6.4406087E-04,14619007.9
18.44,-727038.41,29698669.8,-3.383267953E-04,16436664.6
18.45,-1089469.95,29697728.6,2.4361288E-04,20788613.2
18.46,-86692.9203,29696929.5,-6.963854313E-04,12339800
18.47,-510427.278,29696087.5,-2.655016976E-04,15666242.4
18.48,-839323.097,29695149.2,1.37363723E-04,18961490.8
18.49,-911723.966,29694296.9,3.480465483E-04,20671515
18.5,-1037547.72,29693443.8,6.06829011E-04,23037452.1
18.51,-616589.627,29692673.7,3.318689809E-04,20160879.1
18.52,-17217.6003,29692024.4,-1.898528178E-04,14385323.4
18.53,188791.873,29691414.9,-4.46656295E-04,10952306.8
18.54,208126.37,29690790.8,-5.451495342E-04,8867676.5
18.55,716857.49,29690221.6,-1.001443175E-03,1900901.07
18.56,807880.409,29689610.8,-1.15554071E-03,-2081519.19
18.57,210489.558,29688820.8,-7.834669764E-04,667592.577
18.58,234354.292,29688084.5,-7.491151601E-04,-1132927.58
18.59,312861.473,29687469.9,-7.378287576E-04,-3359941.98
18.6,240321.604,29686862.4,-6.424403061E-04,-4227179.79
18.61,13089.4366,29686263.8,-4.582420274E-04,-3232482.19
18.62,91513.2003,29685717.2,-4.269878105E-04,-4598275.17
18.63,201138.496,29685191.4,-4.24035548E-04,-6356265.36
18.64,-35702.7802,29684613.6,-2.818669644E-04,-4844659.36
18.65,91589.6651,29684020.7,-2.892921463E-04,-6288509.43
18.66,-158802.886,29683391.2,-1.673351815E-04,-4138160.23
18.67,-338024.738,29682727.2,-7.263531433E-05,-2033141.55
18.68,-517822.25,29682036,1.763146615E-05,635396.421
18.69,-334187.62,29681286.2,7.244630858E-07,131511.566
18.7,-615159.403,29680451.1,9.276409502E-05,3841751.23
18.71,-148520.387,29679533.2,1.169961236E-05,719133.515
18.72,363865.261,29678537.6,-8.534672826E-05,-4003969.09
18.73,294426.961,29677493.6,-7.981825627E-05,-4268561.49
18.74,699333.052,29676410.6,-1.530981261E-04,-9089887.7
18.75,648597.907,29675291.4,-1.579307731E-04,-10261163.6
18.76,763849.608,29674144.7,-1.82280127E-04,-12967504.8
18.77,579588.2,29672987.9,-1.630846448E-04,-12827404.9
18.78,684518.007,29671845.6,-1.6971411E-04,-15062476.7
18.79,61345.7632,29670759.8,-7.981715666E-05,-10131466
18.8,147359.966,29669749.6,-4.851121342E-05,-10694646.8
18.81,-87047.7111,29668797.8,3.2463222E-05,-8118813.32
18.82,-24174.2934,29667883.2,9.261201099E-05,-7976116.86
18.83,-32098.9162,29666967.4,1.68075573E-04,-7211719.87
18.84,-39553.1378,29666058.5,2.486141786E-04,-6453586.01
18.85,54756.4717,29665140.8,3.160271898E-04,-6681439.14
18.86,216130.932,29664217.8,3.646361365E-04,-7824224.98
18.87,91956.4744,29663319.2,4.585861964E-04,-6521594.69
18.88,263507.119,29662431.8,4.956720818E-04,-7879469.22
18.89,550921.665,29661545.1,4.838455098E-04,-10806326.9
18.9,-26449.676,29660742.4,6.901645954E-04,-5807876.47
18.91,378094.369,29659948.7,6.586302372E-04,-9201904.58
18.92,87279.0797,29659194.7,8.259632517E-04,-6546365.2
18.93,256562.115,29658499.8,8.480631997E-04,-7886920.77
18.94,-370689.784,29657873.8,1.200955847E-03,-1573819.24
18.95,113527.518,29657268.9,1.122491833E-03,-4901813.77
18.96,154967.852,29656681.2,1.170305569E-03,-4950672.95
18.97,481558.601,29656170.1,1.013291356E-03,-8120240.55
18.98,312534.762,29655725.6,1.093219725E-03,-7091787.82
18.99,482113.211,29655343.5,9.84741613E-04,-9072159.17
19,70086.9063,29655028,1.280201608E-03,-5582208.92
19.01,60175.0336,29654779.1,1.378677744E-03,-5122106.91
19.02,-224413.917,29654584,1.724243589E-03,-1818646.26
19.03,-429928.228,29654458.8,2.069003212E-03,1342624.69
19.04,-551069.51,29654361,2.374393009E-03,4173641.69
19.05,-424879.829,29654281.6,2.410429454E-03,4755297.91
19.06,94781.7605,29654223.8,1.893994184E-03,983282.301
19.07,-22864.1285,29654275.6,1.861741628E-03,2196097.72
19.08,-50039.4625,29654421.1,1.737068188E-03,2704542.91
19.09,-1796.46265,29654618.9,1.528982489E-03,2545674.83
19.1,-112975.65,29654882.7,1.504964853E-03,3797094.48
19.11,-279470.163,29655207.9,1.602834063E-03,5833072.38
19.12,-719257.388,29655585.8,2.182474779E-03,11002348.6
19.13,-722907.492,29655994.4,2.260420509E-03,12844939.6
19.14,-938184.772,29656434,2.622354601E-03,16761243
19.15,-758223.345,29656916.5,2.32393645E-03,17099885.6
19.16,-914613.042,29657462.9,2.43081675E-03,20269440.8
19.17,-595133.383,29658098.3,1.653894406E-03,18888446.9
19.18,-918272.523,29658823.5,1.843211637E-03,23064036.9
19.19,-619441.662,29659642.9,9.338872097E-04,21635184.9
19.2,-559291.362,29660585.8,2.921549947E-04,21794671.6
19.21,-565350.781,29661625.6,-2.982603775E-04,22276917
19.22,-462578.377,29662782,-1.112902953E-03,21612717.1
19.23,-442160.036,29664030.5,-1.800261124E-03,21424893.8
19.24,-468849.045,29665351.4,-2.371840961E-03,21565139.5
19.25,-474940.444,29666743.2,-2.932546935E-03,21507107.1
19.26,-134823.078,29668253,-4.26054198E-03,17931781.7
19.27,483871.251,29669929.6,-6.431593309E-03,10649808.3
19.28,177388.618,29671574.7,-6.660157529E-03,11042597.9
19.29,-128906.968,29673130.2,-6.5105403E-03,12214304.6
19.3,-703691.714,29674667.6,-5.278401812E-03,16997490.4
19.31,-378885.39,29676331.8,-5.880998682E-03,14218984.7
19.32,-496546.788,29678058.1,-5.536770507E-03,15100574.6
19.33,-19332.8231,29679822.5,-6.71034574E-03,10223284.2
19.34,-329909.706,29681559.9,-6.066312933E-03,12126478.3
19.35,-218881.772,29683258.5,-6.308479392E-03,10548299.2
19.36,-22514.4439,29685020.5,-6.787107316E-03,7958366.21
19.37,59049.5966,29686729.5,-7.056230871E-03,6009916.99
19.38,193227.703,29688413.6,-7.460529946E-03,3380186.72
19.39,330057.95,29690058.9,-7.874047203E-03,466946.643
19.4,880284.43,29691696.5,-9.455370114E-03,-6865458.49
19.41,712709.068,29693199.1,-9.244831117E-03,-8274670.77
19.42,671777.784,29694595.3,-9.10599859E-03,-10433724.9
19.43,554815.465,29695996.9,-8.519147828E-03,-11491167.1
19.44,211645.722,29697420.6,-7.067176728E-03,-9848243.1
19.45,-94867.5546,29698945.1,-5.393279201E-03,-7543730.96
19.46,125287.976,29700582.8,-5.019208464E-03,-9599001.7
19.47,127665.939,29702227.6,-4.221348731E-03,-9924957
19.48,301092.568,29703829.2,-3.991005528E-03,-11928154.4
19.49,-107914.412,29705403.8,-2.217966076E-03,-8396436.29
19.5,-130501.455,29706997.9,-1.326755045E-03,-7642273.74
19.51,-134007.346,29708602.7,-5.33930306E-04,-6893987.71
19.52,-432597.284,29710212.6,9.966848122E-04,-3176848.22
19.53,-199097.418,29711808,1.08663542E-03,-4014170.62
19.54,325160.977,29713356.1,7.048092041E-05,-8324519.9
19.55,-35753.3961,29714932.1,1.121025631E-03,-5129195.35
19.56,-95373.1737,29716555.1,1.517948568E-03,-4051229.64
19.57,-676810.443,29718245.8,3.407257607E-03,2517858.49
19.58,-747329.559,29719993.1,4.148615036E-03,5367233.54
19.59,-1071110.32,29721764.8,5.509092934E-03,10944570
19.6,-901795.143,29723546.8,5.528038545E-03,12245898.4
19.61,-268327.269,29725354.1,4.009875603E-03,8380320.21
19.62,-41165.7848,29727336,3.054249064E-03,6819162.79
19.63,-193338.002,29729525.8,2.922385348E-03,8356987.47
19.64,52460.9176,29731858.2,1.867768461E-03,6258351.72
19.65,-324719.799,29734313.5,2.329625996E-03,9757928.98
19.66,-523365.733,29736864.9,2.570122837E-03,12314292.9
19.67,-479693.472,29739513.6,2.33064557E-03,12944896.5
19.68,-452464.909,29742275.2,2.078986462E-03,13524447.1
19.69,-226092.394,29745172.9,1.294930913E-03,11934438
19.7,-148214.48,29748211.7,7.475092682E-04,11194509.4
19.71,-301476.41,29751351.6,7.275548844E-04,12497157.3
19.72,135057.861,29754607.1,-5.62510115E-04,8235623.68
19.73,-342875.541,29757912.3,8.943003192E-05,12031858.1
19.74,-17010.8655,29761273.8,-8.211374683E-04,8878485.25
19.75,302303.967,29764729.2,-1.815028127E-03,5046751.19
19.76,355751.164,29768190.6,-2.341320827E-03,2972805.44
19.77,221873.179,29771632.7,-2.401261251E-03,2678903.44
19.78,486817.482,29775071.9,-3.160740358E-03,-1213519.7
19.79,446400.456,29778477.2,-3.312575419E-03,-2644661.51
19.8,490954.328,29781821.2,-3.54868091E-03,-4801316.04
19.81,25520.6771,29785098.8,-2.669657956E-03,-1830538.77
19.82,268190.903,29788368.3,-2.962042739E-03,-4719751.57
19.83,507397.842,29791611.7,-3.313907949E-03,-8058708.39
19.84,510425.034,29794737.5,-3.287667868E-03,-9630967.34
19.85,533739.631,29797754.6,-3.252494583E-03,-11306978
19.86,301956.664,29800672.6,-2.675721008E-03,-10352736.9
19.87,15633.1818,29803530.8,-1.85289375E-03,-8166145.03
19.88,-140179.38,29806348.5,-1.135736639E-03,-6447398.68
19.89,-308954.352,29809102.3,-3.469155916E-04,-4133925.73
19.9,-801292.716,29811772.1,1.071948869E-03,1885563.73
19.91,-180796.989,29814297.6,5.482335574E-04,-2003284.17
19.92,-225662.374,29816652.2,9.028788071E-04,-763479.115
19.93,-254678.318,29818885.3,1.155002874E-03,296064.839
19.94,-623820.083,29821011.8,2.017647612E-03,4912080.61
19.95,-187645.937,29823023.5,1.495567237E-03,2333019.12
19.96,101286.173,29824945.2,9.91104894E-04,115597.55
19.97,98621.0553,29826841.9,8.409186362E-04,-33725.566
19.98,435236.063,29828707.5,6.387368371E-05,-3578781.88
19.99,839773.226,29830552.7,-9.680800471E-04,-8640337.48
20,341803.735,29832389.2,-4.478382099E-04,-5689061.96
20.01,749740.166,29834198.2,-1.320125156E-03,-10534195.3
20.02,672717.634,29836001.1,-1.3779836E-03,-11403806.8
20.03,94565.0627,29837834.3,-3.900224734E-04,-7094788.04
20.04,-127335.999,29839718.6,2.69384067E-04,-4772758.05
20.05,279192.358,29841638.3,-1.623250165E-04,-8115523.33
20.06,464027.368,29843567.4,-3.987153377E-04,-10283101.5
20.07,454092.195,29845508.4,-3.602542667E-04,-10989917.3
20.08,733657.732,29847437.8,-8.595688287E-04,-14501092.1
20.09,545174.11,29849375.6,-5.191617298E-04,-13950747.1
20.1,849843.058,29851305.9,-1.035199509E-03,-17841994.6
20.11,462766.013,29853253.7,-2.300013283E-04,-15435130.6
20.12,557994.95,29855226.4,-1.749797377E-04,-16871297.6
20.13,472064.05,29857205.9,2.571794496E-04,-16579546.6
20.14,709017.917,29859187.2,5.597799502E-05,-19305951.6
20.15,-258582.119,29861255.4,2.316691199E-03,-10447491.5
20.16,832946.356,29863248.1,6.628019225E-04,-19793657.3
20.17,215001.882,29865232.9,2.108023582E-03,-14578106.7
20.18,444331.125,29867262.6,1.968232573E-03,-16494189.1
20.19,449595.435,29869202.9,2.230223857E-03,-16498263.5
20.2,-38149.086,29871241.9,3.552348891E-03,-11651155.1
20.21,-127817.187,29873261.3,4.236396196E-03,-9509860.93
20.22,201747.685,29875197.8,3.951078068E-03,-11309133.6
20.23,-58011.284,29877154.1,4.73164269E-03,-8098333.58
20.24,302638.841,29879079,4.135299616E-03,-10522036.2
20.25,-293849.575,29881051.2,5.537668248E-03,-4215064.11
20.26,4310.77248,29883011.1,5.098899281E-03,-5491720.93
20.27,-27151.4489,29884926.6,5.219187974E-03,-4161002.74
20.28,106512.335,29886899.2,4.857456713E-03,-4576307.86
20.29,-93254.5266,29888909.8,5.188202598E-03,-1994666.76
20.3,-55346.793,29890961.4,5.013805406E-03,-1376405.46
20.31,653581.216,29892980.9,3.111644233E-03,-7620481.63
20.32,318674.386,29895141.7,3.345314162E-03,-5266382.12
20.33,-589839.622,29897432.4,5.266077156E-03,3596323.47
20.34,-341093.079,29899653.8,4.879902668E-03,3217411
20.35,-68600.9544,29901844.1,4.208283307E-03,1937919.52
20.36,-588725.955,29904139.3,5.279295946E-03,7715453
20.37,-35480.5831,29906442.9,3.85332165E-03,3967637.01
20.38,-9924.9309,29908794.6,3.398886317E-03,4108499.06
20.39,-349281.612,29911238,3.823359702E-03,7646216.5
20.4,-227805.504,29913688.3,3.274544297E-03,7416294.83
20.41,116642.372,29916158.3,2.041380383E-03,4591779.43
20.42,-1448.33468,29918684.1,1.785171968E-03,5414624.07
20.43,252779.45,29921247.2,6.375428453E-04,2729484.54
20.44,-571652.932,29923807.9,2.282491912E-03,10240092.3
