58,263192.063053,-347133.70188,-65453.954169,-65735.6327625,2989.68255729,-104663.187015,-40608.5087224,-193439.558014,124669.899846,-53065.7813338,-12030.5673058,126822.773993
59,217327.37247,-282059.947558,-5946.33001628,-118412.719736,-43163.5812131,33702.7216097,142226.934974,-210815.441644,-23156.9035946,-2988.78307273,277545.878125,161984.426469
60,242013.207635,-188519.628313,-154497.765664,-247525.798322,-75929.1432842,-15764.0928175,234004.351918,-253387.020129,-106056.010802,-17442.7592115,74319.8728903,93038.0137777
61,128618.479784,-203093.732957,-234102.586408,-90775.8065064,-47272.2291299,-108139.482454,214921.019305,34587.898093,-23715.9451739,-251058.639651,189483.236265,66165.7767936
62,98072.6963758,-185843.258958,-201383.189843,-77800.8786494,6160.55088647,-194360.400874,129396.971477,-87590.4953799,-61688.2217237,-314560.241075,205849.822631,176277.481653
63,-63809.3894394,-224034.337936,-250296.249286,148643.601097,39881.4961347,-127653.827514,171660.069128,4804.05599081,-106339.647593,-397157.85701,112044.464957,96440.8887345
64,-58056.8478119,-76658.6050137,-344711.54685,312563.722097,-81024.0440712,-32743.5150104,-11807.6670318,180781.698652,118187.33165,-251890.010419,107735.190025,231543.816738
65,-138490.872549,-27079.7139588,-378608.517941,322472.934129,-119778.509201,148564.983012,-31629.890045,34173.223196,-202726.609599,-121814.041736,208033.149131,131856.481237
66,-169343.100694,137774.312704,-316276.577143,302605.303547,-44672.1853539,-138302.127671,49619.0483178,742.796045356,-165526.831409,-248675.068261,109499.368591,132102.231774
67,206487.870788,16202.5050685,-156543.68382,214203.948088,-108464.369102,-142189.7693,-363.58252207,202610.157641,-81630.3338906,-225103.662128,368908.355943,143543.495716
68,152725.334489,-123555.825579,-138051.049993,131742.27637,-98274.5449108,-195766.190804,-81781.5866394,57535.3650436,-54792.2684824,-95473.352208,141514.278397,134643.579906
69,111229.182911,-180244.393814,5494.20310141,-8712.00123215,-183610.505529,-120918.528977,54364.0912825,182132.548805,-28980.5934398,26393.5324403,17245.5785209,48965.295158
70,33188.0988912,-265569.041659,133134.06729,-98110.9635208,-143552.46852,199219.539621,120938.482287,252257.266317,-147117.389753,-21716.8604235,111099.986342,205553.009806
71,83176.238384,-25910.3849344,71221.4487019,-162408.846648,-287980.112979,39038.2901175,277454.871319,319383.024999,-228119.376496,79764.2244832,131207.263311,229592.019682
72,-158500.282903,-75721.8677037,194057.734373,109831.221712,-99049.8952334,107378.24147,223688.021415,228102.972308,-161000.316747,-48532.6017143,146831.436155,168492.340407
73,-153040.870252,135103.224051,244715.887634,181987.633552,-178334.800008,39053.4494294,142020.451134,143415.971948,-96962.0530165,92672.1952975,128305.704427,24594.5080652
74,-324818.541484,231753.823515,264805.245562,-100537.212609,-165538.366646,61320.9404748,-135052.557274,58677.8637409,-201388.817623,18780.5163355,208389.381652,204448.231292
75,-288368.380327,251929.842224,264665.75817,-50166.075517,-360552.155672,57588.0196383,-172574.110892,-15390.953225,-5920.05347668,-64037.5496639,152864.569998,42231.2989382
76,-255197.600348,201425.067897,139311.628479,-106294.130241,-330369.812294,123013.599897,-156978.90859,-139514.8821,64317.2771401,-271068.775496,4521.00919584,68594.3349101
77,-353909.181298,-106656.189964,-15281.0261405,86621.5294309,-412447.83182,553.780490859,-135509.585955,110561.643682,24937.4018659,-264392.365729,28482.6619216,-50196.5751237
78,-271320.567396,72401.2713853,-136692.623521,170700.219602,-226611.137403,41409.165965,-155610.58942,74305.2084615,125584.534483,-278447.363597,-137080.494526,-180550.182372
79,-150068.295589,244728.288071,-11315.2009033,108971.411835,-149095.119486,27732.606852,-5927.82891226,57979.1171437,2831.57847454,-235911.260715,72855.0959022,-122712.910072
80,-222723.079292,131504.239164,101651.02425,8299.52753495,-143318.13386,-27666.2572036,-247738.20197,-43128.8137956,30440.754099,-366549.698046,-27100.0882811,-245300.632001
81,-185815.362947,306336.737401,153270.09495,56833.1657491,-168609.273342,-121539.187814,-150052.939706,-46682.8382819,57461.6929968,-324880.497842,-79594.2940273,-247578.765452
82,-141429.722237,98602.9332001,158428.24663,64770.2429186,-202312.301665,-53345.1439322,13981.8664778,-181133.337469,4504.82366742,-133517.873682,-10348.0800533,-328481.69501
83,-148195.37939,66922.9825216,53697.6084139,154121.989603,-111231.004908,-26638.1593129,-179673.563326,-177014.34242,106999.58916,-130329.185113,-135442.20502,-345020.676611
84,4390.59090481,105800.192282,40920.32447,200019.271067,68257.7726722,-233267.751289,-183331.740875,-123454.169586,-183756.564145,-39309.7671318,-54774.588162,-77988.504552
85,-102734.43169,130516.773008,67185.0727477,78831.4013998,-5294.05977793,-177761.282192,125820.492485,-62590.2858462,-58911.4754396,178505.935553,65612.0658589,49174.3573775
86,13826.4821318,110606.927897,79970.9404759,-171713.913429,75924.4793461,12796.2260026,-80661.2851738,-140843.303155,-3103.23824804,-63856.0884645,111006.610301,-237952.295286
87,-90522.8464917,-32679.8094776,-102673.874432,-140747.574315,105158.016567,-102292.867681,-191229.981324,18821.777478,-164676.922331,101514.095168,142935.743989,-128854.081987
