time,fy_node_1,fy_node_23,fy_node_43,fy_node_61,fy_node_132,fy_node_114,fy_node_94,fy_node_72
246,47428.7806662,-225784.927392,69532.2293636,-283232.281457,32456.8225172,-126117.522991,352255.976272,135825.287686
247,121911.997089,-375883.187125,-183274.915168,-204095.514579,-31121.7792141,-39361.4416135,353171.498662,-4901.26258001
248,293107.552646,-217290.164566,-46447.9713945,-150890.273448,-158515.026359,55880.1732242,346505.668519,129246.645528
249,237300.585675,-252125.801812,87038.5283981,-230673.461766,-234938.743851,13653.9248276,564285.336721,-12245.3734655
250,124262.70258,-258240.754857,143731.041884,-180174.701273,-59464.6792459,150531.04059,499573.263679,71482.3633622
251,111629.928093,-133625.657891,390665.408789,12065.9558071,-246562.733563,189439.143849,381100.800097,173317.905599
252,209349.339446,-6573.98509642,282834.735405,43574.6897381,-345190.01277,226725.500166,237982.708258,468955.89193
253,110779.71626,185830.212108,112229.169124,126986.46688,-154805.9425,166352.714235,219706.728951,268744.438822
254,-4315.95320683,-70152.5662001,3207.75622533,213470.085742,-197487.536844,27419.9771635,204554.312917,140177.484302
255,257072.925093,-211050.687854,92538.6392655,458669.379588,-239852.256241,41503.2754565,309407.40358,344249.510709
256,285408.714915,-311047.985686,168071.094052,225322.754696,-55873.4592738,127586.394513,276956.225663,438231.747973
257,3051.40739511,-113035.208386,-24738.0234112,-10504.9632234,-26446.6484237,311709.210948,157789.389555,373355.654227
258,-59297.103277,-162871.656039,90167.3292666,122494.916803,202089.978166,252157.599306,104252.010427,496754.228551
259,98187.1461062,-278428.791642,180347.843491,-38294.0672955,-16107.1625159,231519.061425,-198664.334963,466461.231901
260,131030.392222,-396827.010712,174509.819334,-36833.0520171,-65702.0786986,250058.693532,-70685.1906545,534411.723312
261,284382.267729,-317628.233793,142195.758514,-210292.46175,21085.9087208,19147.278634,-159785.619891,594531.342886
262,282063.301323,-372228.227609,-127457.740648,-220266.358251,-52440.9436942,-104091.982771,-295071.040649,520020.298101
263,13702.6316335,-191981.202379,-142937.275198,-247511.396249,-160726.42763,-181203.132503,-248724.111417,498067.625966
264,20806.38224,-52679.4947118,-4580.71525579,-268180.410461,-201146.61118,-29488.3224017,-77693.0789875,537343.739305
265,63429.8404282,-181481.496348,-20317.1861946,-202294.132914,-105687.978353,-53086.7179833,-5631.31382961,429106.96084
266,-13695.2124291,-303667.798042,-140772.89887,-136665.799507,-347387.742256,59042.7333307,89005.6606685,394783.485857
267,-6884.55952201,-189457.742355,-76901.4965818,-284688.526321,-435624.166936,-30013.0273807,323777.87818,549789.802635
268,4273.86725477,-35279.3386898,-115542.879391,-120363.212694,-216394.819787,-57375.7045805,268289.183803,415825.875897
269,-47049.986303,-45490.0455145,-80659.521188,-74592.6931225,-106964.313673,-66230.3709818,190713.679016,91149.878778
270,-168144.560049,-36714.5946803,105628.663447,-139191.28375,-117725.968212,-126371.090216,241329.515013,117075.178737
271,-140444.79587,-129050.323225,93297.7744149,-345200.378806,69227.2555044,-196495.734009,236753.947739,124347.641825
272,-221988.867074,-202437.883275,320911.110899,-249597.429479,55856.5241661,-101807.186916,208501.184687,65609.9345079
273,-81492.7291892,44453.5388698,71539.7653873,-222686.71204,73214.0867592,-87888.019599,127472.349833,59879.7177063
274,31253.3465728,-3285.62030867,103475.352387,-80125.6318363,8593.35750189,-230849.853575,278428.125749,-26636.9575898
275,102638.274064,192871.386932,-113016.740426,-75448.099968,61266.394613,-256509.907189,229173.628222,-49136.4882787
276,-95274.0986097,365412.475514,-340839.27376,-88190.4580235,183837.271883,-171528.098057,167787.185447,-182757.619499
277,-132318.187748,251540.701097,-309376.091135,-265061.353876,110591.377273,-69673.5733238,221014.21052,-138886.27313
278,-60903.2986228,227591.351959,-172919.552536,-175169.050376,251544.728196,-139511.294034,322528.551497,-122001.596212
279,-117060.980941,58443.9698444,-28665.5002584,-197699.260786,210208.879599,-49399.5784135,-17868.3978802,-30636.6770843
280,-55790.5100747,-6444.67689102,-61655.1824574,-84075.7300965,320461.563504,-283587.3063,-121783.965689,57115.3447166
281,-63681.7787148,-66729.8986824,-116020.692464,-133217.812316,307227.497875,-343585.553989,-177446.169342,91412.5317246
282,-52708.4766538,-142454.035092,-132744.032346,-164161.874766,317486.303541,-485508.28009,-153476.962683,-46937.1629618
283,207561.022942,-190844.156946,-265785.882045,-27162.19294,273296.5394,-347825.083908,-182714.201082,-208459.969411
284,219321.170875,-7141.92512625,-129805.284576,28301.463542,172236.783742,-233330.931713,-236282.172187,-156526.15082
285,-40498.553553,-191960.745808,22029.3462736,43104.6900168,178350.566546,-317634.782708,-95315.1249113,-319385.220831
286,-88337.9916537,-84406.5389538,-163410.461604,-76020.7580237,56849.1370798,-286818.649205,-224220.911965,-383520.623446
287,-112352.831789,-103299.618056,-139263.137479,-101868.786041,163367.507593,-347494.919314,-227400.923207,-253672.604597
288,-9.66104601009,-102561.328795,-191351.281687,-135262.665825,68498.5564984,-320736.346537,-436923.72776,-149651.790491
289,-79883.67719,-13616.8130594,-159808.203637,-239212.188061,99084.561606,-158297.031649,-315192.365216,-128041.23519
290,-158035.988281,-12064.6878037,-26100.9107091,-233056.506976,89792.4162758,-191284.198529,7222.72576535,-269919.22816
291,-27807.3156494,100544.65318,-218025.236543,-73591.476731,102424.712461,-133622.004915,21502.1449765,-307782.811517
292,-9954.3924619,-11892.6534466,-301702.402371,-64250.1859776,102426.313077,-117081.378073,13568.2517472,-63063.53092
293,-215896.729997,-84535.7727397,-374790.656474,115152.343434,9139.05324714,-184847.654375,-41326.4968801,-116318.442731
294,-275006.490979,-11235.4364485,-434274.295103,106848.746796,294289.301091,-65424.7600485,-264822.022763,-202249.865785
295,-363163.475545,190392.355042,-145128.948298,256223.153571,135658.630558,-65533.4103099,-349379.431809,-151354.823851
296,-293863.046483,165913.72951,-69717.1081992,383960.821613,102988.40385,-96720.3856293,-331829.138444,-206403.020079
297,-210206.637564,194265.47167,-83158.9840933,379471.543275,174703.588745,-11193.8971781,-50204.2701207,-349121.319136
298,-71316.6841181,136551.783498,19219.4282828,454210.444952,68793.6453717,87563.2771938,-42966.4172558,-312441.143967
299,-36983.7488305,19138.7892553,-43042.6977627,390131.855187,92718.6904423,96358.6371625,-216100.358872,-293487.620416
300,-58297.712542,5594.91879679,-16113.8046102,632187.766244,53900.9965482,111139.139681,-180698.354911,-331442.983683
301,284.716798073,-19883.6492833,131959.245912,794437.191047,26985.5911765,114758.948905,-300867.475857,-180068.124322
302,-78484.4038027,91827.620706,55245.5418737,505783.172884,165765.119817,77069.6434006,-231356.562974,-128228.297383
303,-63095.889089,102881.045835,26098.7846208,330168.153296,118764.335238,178661.001811,-335259.859323,-32702.3953632
304,-238000.06345,72767.1653097,172620.744336,432850.117063,214159.951799,-32815.178367,-465102.627061,61518.8336947
305,-472735.08139,126345.451115,80900.2395479,491059.606893,2344.15505561,22522.8119402,-235905.2302,313185.459207
306,-454767.275549,-125646.780369,137973.286969,328196.484252,89908.1180486,68276.9215484,-199399.42454,411130.78315
307,-255800.86541,-298594.25337,-9915.56881192,144234.228481,57876.2395743,200215.560208,-170286.478679,179288.489449
308,-275753.405432,-284352.295227,134513.67898,-41299.2360134,-179249.231243,252410.456007,-294984.772698,76608.5849092
309,-238871.435315,-217386.107575,153304.367754,-81531.0393634,-191756.212513,259475.49374,-337540.719227,123408.671374
310,-305354.617561,-13579.1743742,22301.7700677,89140.9026391,-115511.078243,186092.75001,-289814.283361,6505.74132564
311,-114418.84241,-23723.5869523,130203.852911,67523.7683375,-107800.722018,227324.113177,-235041.101022,70273.3995575
312,-251312.262246,-172425.059823,399775.0127,334377.778488,-263061.999436,307356.264813,-226473.514514,36475.7361945
313,-99459.4936725,-195309.48011,411446.015935,24532.2489453,-244182.122247,171558.308276,-84326.6051044,100132.55736
314,-107870.700193,-264366.551927,194254.843717,-136742.840849,-101884.35516,214752.006491,-57199.9785073,-90710.9082847
315,-7288.92395673,-64525.3278767,271274.342936,-26350.0249278,26948.0032816,152045.746445,-103742.352709,72333.9042759
316,-46692.6732779,-171851.43653,440366.443883,34024.2381532,40959.3608083,142415.767229,-67771.230937,7448.27897403
317,73782.195104,-228541.587343,420616.699625,-48013.2074368,40855.5100229,334043.626752,54112.8520018,-75190.9203345
318,97767.0668877,-250547.762049,310997.445868,-6929.25878706,-17798.8705868,328396.500516,245340.867102,-49651.5189825
319,131111.405148,-212939.040929,258299.643134,141239.134282,-79861.6757637,320440.155709,383560.417749,34303.1763308
320,170883.225765,-74195.550582,147420.374052,163538.977844,-79551.043462,118920.153547,314972.61518,33820.2624445
321,19705.9564914,-101506.732622,-85320.7256532,-211459.012995,-302778.655031,85049.4016363,176104.789077,-79367.2528067
322,15984.6699175,83663.706099,-27132.6906485,-185232.331432,-314757.96746,-113248.66245,7559.5387813,-260673.009503
323,-50275.1328863,-41156.5866154,19380.2047227,-69248.4216131,-294115.298313,91431.9852355,64104.1551601,-132027.564362
324,-57055.0313641,-297316.73441,-20419.4472824,-92545.8236565,-112773.421634,74707.2539479,148242.276758,-164822.670309
325,56061.5277552,-268483.226788,58412.2714145,-94242.4739535,-92639.0831062,-102560.368628,169532.161226,-213135.574983
326,329113.660376,-171476.493958,290782.650993,-144479.301101,20126.1133374,113168.620459,-31774.2671452,-191962.70784
327,441885.693733,-180201.497197,299222.569502,-209185.463507,-366323.24837,118811.927889,-30771.8010149,-115964.247313
328,411846.392938,-123557.184046,284391.061668,-256027.641459,-400611.574139,165558.641713,47713.6257288,-339211.086289
329,467419.730172,-131115.131542,301511.78805,-176795.646115,-275109.872932,215666.435921,360719.249284,-273417.121609
330,378647.547498,-227906.190349,351092.62235,-123212.409987,-66491.1484131,230582.135357,376727.702417,-195772.941747
331,158736.4304,-158676.297317,311655.172596,-73579.1292515,83889.6596911,189175.103238,284326.726817,-120259.566374
332,198506.675,-61760.545647,271907.939545,-79570.9688853,-94517.4166578,342034.992195,385820.159366,-259122.725593
333,289156.871482,-103259.168571,261204.24941,-54611.2899232,-62795.0712823,178367.652423,351683.120792,-239663.601713
334,325299.347914,-45553.4986322,130229.723904,103744.114335,-88276.0451924,78512.0529096,311867.575028,-198362.968458
335,342841.70917,7254.73313798,98796.0157189,370144.942081,30042.7605704,149001.695511,121559.824855,-185449.967684
336,548193.72423,91798.5563171,185544.554331,377285.322694,155576.375413,111750.972139,132011.405107,-207528.733696
337,638563.410799,299548.797703,46602.3378598,660141.733041,137140.071627,222292.61943,361117.380156,-131394.928846
338,653552.533275,341172.63735,55586.225091,566930.676955,-23058.6627134,203185.122369,437586.30727,-71477.6240524
339,576577.267804,114545.437414,-94092.7689064,227196.360616,-22573.1978012,14010.9294945,177200.082697,-89989.4560157
340,639765.693968,194532.014011,-95735.2815442,-59209.9126626,-86045.1933798,-74844.9194944,127292.210368,-139984.60829
341,603658.708386,123541.062479,-282289.026213,-196153.030438,28409.8266723,-82267.2973578,166892.946147,-225250.46003
342,432001.274013,126069.260637,-196511.870859,-260511.2838,179083.806246,-2155.83425737,228475.241902,-449526.303913
343,375806.128674,166688.396292,-293510.194318,-174616.200737,230706.17085,69029.2267184,-3278.25981915,-279974.076061
344,378258.684005,248067.536176,-233650.719419,30810.7199158,194095.154865,289813.062324,-33387.7878226,-320191.017695
345,141623.482773,-52390.0154986,34277.5795762,51221.1770197,212905.390562,167517.065624,29854.3374813,-470675.642295
346,529780.122013,28508.9701406,74512.0141377,-108145.869728,222436.897759,-93690.9476486,-5017.14462342,-301404.064051
347,536051.545156,83367.9541635,18725.7321829,-48941.0841252,21533.0464758,16705.3832086,-48086.6715606,-99023.9507117
348,429292.876018,120783.011136,-118963.736668,-34226.7662473,110573.215637,-6602.97669084,11617.3299677,-50543.8593073
349,491420.173098,2257.44288569,39691.4046551,-40783.8765412,400632.963261,-10204.4764382,-202956.62788,-189089.978146
350,368540.23329,-44526.625974,30322.5279718,163126.17776,415414.70629,247361.657664,-210838.191661,-257291.419413
351,447138.840042,68454.0719791,209819.268532,19331.8107199,455338.392986,282715.206573,-115450.918417,20516.2159827
352,279064.224078,-128351.64348,120786.596728,-203907.166908,420906.246271,152524.163183,-149421.259731,-135143.345112
353,259623.964303,-136599.476414,46581.5610591,-128783.801722,256096.289565,20580.7186576,-147024.492295,-165440.284482
354,182404.926538,-22238.0704191,112322.387494,-537.57910215,-6045.15714909,10684.180421,-92630.6802061,-173465.003991
355,27439.5979192,39537.5858366,37988.4547644,-36018.6931353,-103562.609901,112730.370095,-184079.818496,-316558.827121
356,148174.33473,99707.0804025,77509.2462957,15722.3766092,4946.72217654,36676.7180872,28916.6385413,-285551.806098
357,176658.013166,260651.769277,97275.2344245,67276.6734116,126448.901627,27838.8331418,39336.4769221,-36928.7554286
358,112043.26243,40449.8550453,122341.825482,-147267.130711,250100.109769,71437.8148548,68926.0837994,-22360.0209265
359,28364.8318736,87441.1723198,174163.169689,-215039.565376,187173.096949,108175.08246,-41506.6286851,-61459.4379486
360,-80471.5537339,129181.663909,60481.1558237,-58080.9933483,46574.5236979,66449.7667181,-21191.2615478,-218.914303566
361,-59493.4769148,309591.944732,-52267.0885608,-147113.824475,-86310.8775452,213290.47673,191424.512202,25428.7959974
362,-56529.917098,406288.49827,-48809.7918437,-20437.8271695,-178631.805523,166789.785647,-85652.9196742,-10905.9138195
363,258782.649718,348656.196322,94426.509878,-136741.902833,28902.5277755,218048.607206,-170181.945072,86180.6720802
364,211430.225657,504911.247293,-69172.6377817,-229241.355607,-159849.379253,23092.535017,-341603.045911,123806.119426
365,242541.60685,477635.823138,-137618.643523,143736.099662,77766.0575867,14021.712072,-88614.3385635,124551.77376
366,107611.55084,382311.147556,-187590.934572,32610.8316263,129250.391701,90874.1101657,6539.08600036,241243.325012
367,189178.112942,481434.072567,-104501.670984,-83573.7212828,269866.577296,236869.250935,61643.8087487,487161.692323
368,247067.848144,425303.097701,36372.5634386,-149250.110412,292779.1808,198720.809234,-136643.731887,441764.589625
369,282055.871722,324553.45899,49460.0591054,-174616.406107,242946.076463,196415.843933,-137765.622786,198209.286995
370,311830.991546,153088.917627,13629.5772624,-170588.602371,120572.63209,113265.330522,-232885.431527,170960.61584
371,357973.887331,216691.497011,87366.1357172,132205.976322,228318.671068,214721.603739,-159848.082316,216994.718955
372,354998.972453,153435.950021,105794.932786,349973.117735,141549.735484,380927.422846,-157142.538127,36345.4358631
373,403672.455325,50996.8595062,430629.477345,29140.7455049,116207.460454,593868.554863,-135785.349447,-226447.163982
374,306652.829315,62474.1649299,340618.974502,-81189.8886151,223500.705534,452668.88489,-306116.691661,-197415.736924
375,297576.399438,249836.127078,290671.816586,-121412.324136,349749.16571,196405.744236,-94870.1865144,-33724.492826
376,30293.871758,343919.915801,153447.951814,122499.264338,255757.461878,176026.979381,-134510.749556,-86621.0219403
377,-121541.930607,329882.832313,240939.795653,151803.647983,342643.194715,69651.9093066,-18744.9585718,109355.560895
378,-86010.7505607,416719.820044,75463.8607452,285622.505362,394266.455303,190950.803564,-121810.822094,266399.797906
